141		2169	173  724 130	0.997686
141		2170	168  745 135	0.96639
141		2171	-177  741 111	1
141		2172	169  723 138	0.999772
142		2174	-170  721 147	0.999952
142		2175	223  723 133	1
143		2177	-173  716 120	1
143		2178	-172  715 112	0.913192
143		2179	177  716 138	0.859483
144		2181	180  721 148	0.908906
144		2182	-161  735 117	0.972554
145		2187	206  718 139	1
146		2190	-157  745 147	0.624303
146		2191	-210  720 136	1
146		2192	166  712 155	0.714334
147		2194	-165  739 146	0.936428
148		2198	-172  737 156	0.850932
148		2199	-211  717 141	1
148		2200	-186  717 143	1
149		2202	163  705 124	0.861657
149		2203	-223  715 143	1
150		2205	-201  715 145	1
150		2206	-171  714 160	0.716817
150		2207	167  707 161	0.83493
151		2211	-171  724 132	0.886505
152		2214	165  737 159	0.808837
152		2215	-168  712 164	0.991303
152		2216	-179  703 129	0.999997
152		2217	163  703 129	0.973379
152		2218	-167  705 161	0.998523
153		2221	-162  726 128	0.615824
153		2222	-159  723 131	0.699901
154		2225	-164  698 128	0.94351
155		2227	166  731 159	0.671951
155		2228	160  732 157	0.527216
155		2229	-168  704 165	0.913192
156		2231	175  735 165	0.901633
156		2232	-169  731 161	0.998076
157		2238	-163  710 173	0.991749
157		2239	-172  731 163	0.973738
158		2242	-171  731 141	0.872868
159		2245	-171  717 127	0.9622
159		2246	-164  721 155	0.59281
159		2247	167  723 130	0.768925
159		2248	179  750 120	0.98982
159		2249	211  722 118	1
160		2251	181  754 116	0.892117
160		2252	-197  754 116	1
160		2253	170  732 117	0.999712
160		2254	-170  759 113	0.893817
161		2256	160  732 114	0.998452
161		2257	-163  727 112	0.915672
162		2259	-168  757 113	0.628484
162		2260	157  725 109	0.527216
163		2263	-195  754 112	1
163		2264	-182  721 115	0.999349
163		2265	-174  751 113	0.996915
164		2267	-172  741 136	0.660548
165		2273	-170  721 140	0.905335
165		2274	-169  690 121	0.827149
165		2275	-164  706 140	0.602808
165		2276	179  705 140	0.999606
166		2279	-169  699 144	0.999973
166		2280	-178  656 127	1
167		2282	176  667 141	0.999436
168		2284	166  636 160	0.953673
168		2285	165  623 140	0.944249
168		2286	161  635 144	0.922966
168		2287	-161  611 165	0.902571
169		2291	170  582 150	0.93057
170		2293	160  556 152	0.862947
170		2294	-158  541 172	0.816252
170		2295	-167  537 149	0.999588
171		2297	164  520 150	0.981011
171		2298	166  509 172	0.997002
171		2299	-163  504 174	0.955038
172		2301	165  483 172	0.683025
173		2306	163  428 196	0.717641
173		2307	-163  405 183	0.820683
173		2308	158  399 187	0.675679
173		2309	166  389 196	0.99799
174		2311	-175  369 203	0.992958
174		2312	-152  370 222	0.992731
175		2317	-161  298 217	0.842876
175		2318	162  297 223	1
175		2319	169  287 226	0.997644
175		2320	-140  277 240	0.794432
176		2322	-162  241 246	0.987322
176		2323	-158  234 236	0.724154
176		2324	127  226 254	0.589432
176		2325	-156  201 254	0.99953
177		2327	-143  187 270	0.963568
177		2328	-111  160 285	0.997045
178		2331	112  148 274	0.995589
179		2333	-110  99 314	0.984394
180		2335	152  97 306	0.994986
180		2336	110  97 327	0.99093
181		2340	-116  19 389	0.90654
182		2343	127  13 403	0.999966
182		2344	113  4 433	0.939078
182		2345	93  471 707	0.990541
183		2347	-95  448 799	0.999999
183		2348	84  448 799	0.762964
184		2350	-106  453 895	1
185		2362	-93  503 855	0.934743
186		2364	-87  515 801	0.97142
